DateTime,year,n,a_n,b_n,amplitude,period_hours
2505,2024,2505,-0.14662876,-0.208818326,0.255156984,3.497005988
2506,2024,2506,-0.12150976,-0.203862771,0.23732815,3.495610535
2507,2024,2507,-0.069255344,0.011138853,0.070145397,3.494216195
2508,2024,2508,-0.056244854,0.005571302,0.056520112,3.492822967
2509,2024,2509,-0.617017677,0.336609474,0.702863253,3.491430849
2510,2024,2510,-0.214321278,-0.026531527,0.215957246,3.490039841
2511,2024,2511,-0.097402879,-0.037997812,0.104552162,3.48864994
2512,2024,2512,-0.731444527,-0.19319185,0.756527717,3.487261146
2513,2024,2513,0.282949955,-0.542136651,0.611533176,3.485873458
2514,2024,2514,0.172487098,0.443834456,0.476173103,3.484486874
2515,2024,2515,-0.888988596,0.181888081,0.90740509,3.483101392
2516,2024,2516,0.01306821,-0.743579949,0.743694775,3.481717011
2517,2024,2517,0.386674544,0.350337228,0.52177905,3.480333731
2518,2024,2518,-0.300434507,-0.234208742,0.380939139,3.478951549
2519,2024,2519,0.564339567,-0.497757037,0.75249001,3.477570464
2520,2024,2520,0.172397513,0.243342263,0.298221997,3.476190476
2521,2024,2521,0.070650661,-0.111094381,0.131656665,3.474811583
2522,2024,2522,0.461579319,0.234599639,0.517776456,3.473433783
2523,2024,2523,-0.297896093,0.254796875,0.3919994,3.472057075
2524,2024,2524,0.070576702,-0.177494402,0.191011344,3.470681458
2525,2024,2525,0.374125558,0.073618518,0.381299908,3.469306931
2526,2024,2526,0.155935702,0.05424673,0.165101941,3.467933492
2527,2024,2527,-0.189844338,0.367378985,0.413531367,3.46656114
2528,2024,2528,-0.188154579,-0.12243055,0.224480256,3.465189873
2529,2024,2529,0.292293838,-0.311324169,0.427034455,3.463819692
2530,2024,2530,0.311052829,0.448365932,0.5456976,3.462450593
2531,2024,2531,-0.047101042,0.239974178,0.244552886,3.461082576
2532,2024,2532,0.144908246,-0.176885667,0.228663375,3.45971564
2533,2024,2533,0.127779048,-0.016482711,0.128837747,3.458349783
2534,2024,2534,0.026162881,0.169701738,0.171706657,3.456985004
2535,2024,2535,0.156104656,-0.1138612,0.193217588,3.455621302
2536,2024,2536,0.070102203,-0.060200922,0.092403842,3.454258675
2537,2024,2537,0.150195296,-0.066278087,0.164168851,3.452897123
2538,2024,2538,0.283894499,0.192651266,0.34308978,3.451536643
2539,2024,2539,-0.478773084,0.356070746,0.596665771,3.450177235
2540,2024,2540,-0.266222554,-0.511191995,0.576360741,3.448818898
2541,2024,2541,0.216281493,-0.004176341,0.216321811,3.447461629
2542,2024,2542,-0.434780849,0.419511882,0.604172662,3.446105429
2543,2024,2543,-0.056499345,-0.488796551,0.492051058,3.444750295
2544,2024,2544,0.518477992,0.004677152,0.518499088,3.443396226
2545,2024,2545,-0.517751857,0.531190127,0.741774856,3.442043222
2546,2024,2546,-0.227313629,-0.767256185,0.800220932,3.44069128
2547,2024,2547,0.623318788,-0.126223131,0.635970589,3.4393404
2548,2024,2548,0.026555633,0.47263764,0.47338308,3.437990581
2549,2024,2549,-0.025968634,-0.030522085,0.040074526,3.43664182
2550,2024,2550,0.450391181,-0.022856208,0.450970756,3.435294118
2551,2024,2551,0.027498183,-0.018620453,0.033209507,3.433947472
2552,2024,2552,-0.352656378,-0.035454951,0.354434161,3.432601881
2553,2024,2553,0.660403234,-0.521346806,0.841388687,3.431257344
2554,2024,2554,0.420105574,0.740332121,0.851222851,3.429913861
2555,2024,2555,-1.526343643,0.623116368,1.648635474,3.428571429
2556,2024,2556,0.422607956,-0.507741419,0.660604899,3.427230047
2557,2024,2557,0.377450597,0.038307842,0.379389567,3.425889715
2558,2024,2558,-0.457819162,0.219318293,0.507640522,3.42455043
2559,2024,2559,-0.125996782,0.012062813,0.126572906,3.423212192
2560,2024,2560,-0.234865441,-0.174182978,0.29240637,3.421875
2561,2024,2561,-0.117096208,-0.032215077,0.121446833,3.420538852
2562,2024,2562,-0.103041119,0.139026586,0.173048733,3.419203747
2563,2024,2563,0.279715389,0.081256182,0.291278674,3.417869684
2564,2024,2564,-0.134103721,0.147265415,0.199175577,3.416536661
2565,2024,2565,-0.15897619,-0.435583573,0.46368791,3.415204678
2566,2024,2566,0.590323493,-0.127737343,0.603985641,3.413873733
2567,2024,2567,-0.281206929,0.445887463,0.527155543,3.412543825
2568,2024,2568,-0.406130469,-0.170202384,0.440353051,3.411214953
2569,2024,2569,-0.058579542,0.038729359,0.070224825,3.409887116
2570,2024,2570,-0.037176903,-0.091167056,0.098455849,3.408560311
2571,2024,2571,0.112910278,-0.150046246,0.187783403,3.407234539
2572,2024,2572,-0.185780238,0.067103767,0.197527751,3.405909798
2573,2024,2573,-0.339804667,-0.025448785,0.340756295,3.404586086
2574,2024,2574,-0.160310471,-0.369847993,0.403096744,3.403263403
2575,2024,2575,0.040463954,0.018101233,0.044328165,3.401941748
2576,2024,2576,-0.164856727,-0.027030785,0.167058085,3.400621118
2577,2024,2577,0.186927601,-0.052694816,0.194212954,3.399301513
2578,2024,2578,0.052288294,0.094401244,0.107915062,3.397982933
2579,2024,2579,-0.211266295,-0.335783879,0.396716852,3.396665374
2580,2024,2580,0.168187642,-0.277188948,0.324223373,3.395348837
2581,2024,2581,0.449404358,0.024433218,0.45006806,3.39403332
2582,2024,2582,-0.245813791,0.078465679,0.258033491,3.392718823
2583,2024,2583,0.197129729,0.144319959,0.244312055,3.391405343
2584,2024,2584,-0.237996687,0.239736355,0.337810514,3.390092879
2585,2024,2585,-0.171895536,-0.369067589,0.407135065,3.388781431
2586,2024,2586,0.171298133,0.091784372,0.19433842,3.387470998
2587,2024,2587,-0.139323372,0.043401315,0.145926955,3.386161577
2588,2024,2588,0.210150749,-0.017901932,0.210911869,3.384853168
2589,2024,2589,-0.121714735,0.069147882,0.139985379,3.383545771
2590,2024,2590,-0.048207538,-0.08724158,0.099674771,3.382239382
2591,2024,2591,0.279598234,0.046684261,0.283468856,3.380934002
2592,2024,2592,0.20508343,-0.265375161,0.335385136,3.37962963
2593,2024,2593,0.544407841,0.254320333,0.600881627,3.378326263
2594,2024,2594,-0.025873061,0.212350217,0.213920616,3.377023901
2595,2024,2595,0.160927068,-0.370652924,0.404080575,3.375722543
2596,2024,2596,0.462558911,0.119274198,0.477689314,3.374422188
2597,2024,2597,-0.119892063,0.016631392,0.121040117,3.373122834
2598,2024,2598,0.510928472,-0.138962113,0.529488784,3.37182448
2599,2024,2599,0.224615105,0.826115549,0.856106795,3.370527126
2600,2024,2600,-0.652378456,0.08533602,0.65793608,3.369230769
2601,2024,2601,0.187975477,-0.268829057,0.328030245,3.367935409
2602,2024,2602,-0.023372673,0.456990926,0.45758823,3.366641045
2603,2024,2603,-0.280799681,-0.217218671,0.355010439,3.365347676
2604,2024,2604,-0.070016388,0.10455113,0.125830176,3.3640553
2605,2024,2605,-0.219473923,0.066039565,0.2291943,3.362763916
2606,2024,2606,0.000980973,0.064733604,0.064741036,3.361473523
2607,2024,2607,-0.251683024,-0.022577374,0.252693653,3.36018412
2608,2024,2608,-0.081333856,-0.081843632,0.115384472,3.358895706
2609,2024,2609,0.089832363,-0.071551043,0.114845136,3.357608279
2610,2024,2610,0.234198538,-0.174081154,0.291810219,3.356321839
2611,2024,2611,-0.162575444,0.413621976,0.444425375,3.355036385
2612,2024,2612,-0.554785613,-0.24177353,0.605178913,3.353751914
2613,2024,2613,0.414891317,-0.363120258,0.551353904,3.352468427
2614,2024,2614,0.102793272,0.259265204,0.278899449,3.351185922
2615,2024,2615,-0.172184004,0.040703326,0.176929624,3.349904398
2616,2024,2616,0.112878358,0.046471609,0.122070202,3.348623853
2617,2024,2617,-0.328632703,0.120049503,0.349873315,3.347344287
2618,2024,2618,-0.168978763,-0.38601674,0.421381948,3.346065699
2619,2024,2619,0.45218852,2.06E-05,0.452188521,3.344788087
2620,2024,2620,-0.157270102,0.191788292,0.24802547,3.34351145
2621,2024,2621,-0.053276343,-0.281163984,0.286167005,3.342235788
2622,2024,2622,0.498086358,0.034142124,0.49925515,3.340961098
2623,2024,2623,-0.184954376,0.302416049,0.354490603,3.339687381
2624,2024,2624,0.027581446,-0.313932565,0.31514186,3.338414634
2625,2024,2625,0.358124883,-0.026335017,0.359091862,3.337142857
2626,2024,2626,0.147894322,0.347511044,0.377672684,3.335872049
2627,2024,2627,-0.033165461,0.167261111,0.170517527,3.334602208
2628,2024,2628,-0.217120743,0.071071041,0.228456801,3.333333333
2629,2024,2629,-0.219829192,0.044329658,0.224254303,3.332065424
2630,2024,2630,-0.07201964,-0.127273721,0.146237576,3.330798479
2631,2024,2631,0.104049031,0.12255108,0.160763703,3.329532497
2632,2024,2632,-0.346090025,0.427724524,0.550205938,3.328267477
2633,2024,2633,-0.320552392,-0.058603127,0.325865252,3.327003418
2634,2024,2634,-0.219741351,-0.230865725,0.318724401,3.325740319
2635,2024,2635,-0.032384161,-0.205227153,0.2077665,3.324478178
2636,2024,2636,0.075631557,-0.045295403,0.088157846,3.323216995
2637,2024,2637,-0.147780834,0.07745899,0.166850442,3.321956769
2638,2024,2638,-0.20497893,-0.309377711,0.371121179,3.320697498
2639,2024,2639,0.129045248,-0.225716198,0.260000919,3.319439182
2640,2024,2640,0.109510779,-0.117471848,0.160599644,3.318181818
2641,2024,2641,0.363267411,-0.337465144,0.495828534,3.316925407
2642,2024,2642,0.073472876,0.176213535,0.190917452,3.315669947
2643,2024,2643,-0.266593511,0.244968645,0.362052119,3.314415437
2644,2024,2644,0.020914427,-0.27094254,0.271748548,3.313161876
2645,2024,2645,-0.013132417,-0.188130113,0.18858791,3.311909263
2646,2024,2646,0.428663455,0.398269521,0.585124746,3.310657596
2647,2024,2647,-0.214808443,0.194202267,0.289581055,3.309406876
2648,2024,2648,-0.092407691,-0.243155445,0.260122571,3.3081571
2649,2024,2649,0.252804403,0.074278275,0.263490661,3.306908267
2650,2024,2650,-0.014999399,-0.091539249,0.092759992,3.305660377
2651,2024,2651,0.153448183,0.017855502,0.154483539,3.304413429
2652,2024,2652,0.293745012,0.315759806,0.431266028,3.303167421
2653,2024,2653,-0.063222357,0.003425036,0.063315064,3.301922352
2654,2024,2654,0.173297993,-0.181907466,0.251241957,3.300678222
2655,2024,2655,0.404921485,0.141587935,0.42896218,3.299435028
2656,2024,2656,-0.183102745,0.01263773,0.183538354,3.298192771
2657,2024,2657,0.294202847,-0.144133578,0.327612276,3.296951449
2658,2024,2658,0.09190864,0.381390871,0.3923088,3.295711061
2659,2024,2659,-0.156569578,0.125007933,0.20035223,3.294471606
2660,2024,2660,-0.037718082,0.198576386,0.202126779,3.293233083
2661,2024,2661,-0.173250148,-0.280171162,0.329410828,3.29199549
2662,2024,2662,0.265953369,0.04858111,0.270354061,3.290758828
2663,2024,2663,-0.154603313,0.273402726,0.314087941,3.289523094
2664,2024,2664,-0.242570872,-0.507609186,0.562590182,3.288288288
2665,2024,2665,0.240919159,0.115599594,0.267217715,3.287054409
2666,2024,2666,0.069285098,-0.031924932,0.076286474,3.285821455
2667,2024,2667,-0.045021063,-0.37191058,0.374625647,3.284589426
2668,2024,2668,0.394829483,-0.135519137,0.417439525,3.283358321
2669,2024,2669,0.19801696,0.213993869,0.291554614,3.282128138
2670,2024,2670,-0.367643624,-0.034708882,0.369278406,3.280898876
2671,2024,2671,0.118834915,-0.319318095,0.340713637,3.279670535
2672,2024,2672,0.031700272,0.017572183,0.036244846,3.278443114
2673,2024,2673,-0.098527776,-0.163768428,0.191122528,3.277216611
2674,2024,2674,0.352851894,0.166374349,0.390108809,3.275991025
2675,2024,2675,-0.341122724,0.363719163,0.498654532,3.274766355
2676,2024,2676,-0.47607732,0.090226014,0.484551698,3.273542601
2677,2024,2677,-0.353385921,0.120912673,0.373498974,3.272319761
2678,2024,2678,-0.097611479,-0.341161055,0.354850485,3.271097834
2679,2024,2679,0.279714066,0.107455685,0.299644261,3.26987682
2680,2024,2680,-0.377549656,0.5242153,0.646022773,3.268656716
2681,2024,2681,-0.369887809,-0.207279849,0.424006989,3.267437523
2682,2024,2682,-0.1933923,-0.275965014,0.336982597,3.266219239
2683,2024,2683,0.158095515,-0.207370659,0.260761926,3.265001864
2684,2024,2684,0.355412797,0.19746709,0.406585179,3.263785395
2685,2024,2685,-0.107925084,0.232245669,0.256097393,3.262569832
2686,2024,2686,-0.110203511,-0.035231374,0.115698157,3.261355175
2687,2024,2687,0.044179003,0.04001608,0.059607642,3.260141422
2688,2024,2688,-0.124612193,-0.221066491,0.253768777,3.258928571
2689,2024,2689,0.244372237,-0.012092545,0.244671249,3.257716623
2690,2024,2690,0.041857951,0.26964409,0.27287364,3.256505576
2691,2024,2691,0.031200382,0.134168026,0.137748042,3.255295429
2692,2024,2692,0.013318984,0.204973429,0.205405701,3.254086181
2693,2024,2693,-0.204260618,-0.079820439,0.219302764,3.252877831
2694,2024,2694,0.149819251,-0.155486097,0.215920667,3.251670379
2695,2024,2695,0.214332627,0.09927535,0.236207684,3.250463822
2696,2024,2696,-0.053164176,0.159338062,0.167973353,3.24925816
2697,2024,2697,-0.12151397,-0.06003593,0.135535817,3.248053393
2698,2024,2698,-0.023597969,-0.130669064,0.132782787,3.246849518
2699,2024,2699,0.252976929,-0.215587497,0.332378241,3.245646536
2700,2024,2700,-0.050140945,0.168426515,0.175731629,3.244444444
2701,2024,2701,-0.180133173,-0.205026859,0.27291752,3.243243243
2702,2024,2702,0.232495566,-0.110854362,0.257571112,3.242042931
2703,2024,2703,-0.293977063,0.133008825,0.322666796,3.240843507
2704,2024,2704,-0.310780581,-0.247620766,0.397367102,3.23964497
2705,2024,2705,0.251765881,-0.091641895,0.267925915,3.23844732
2706,2024,2706,-0.285428122,0.049450442,0.289680098,3.237250554
2707,2024,2707,-0.094925589,-0.325439339,0.33900093,3.236054673
2708,2024,2708,0.282092398,0.036353736,0.284425236,3.234859675
2709,2024,2709,-0.062485099,-0.114968625,0.130851719,3.233665559
2710,2024,2710,0.032187662,-0.165943773,0.169036628,3.232472325
2711,2024,2711,0.100915669,-0.022044541,0.103295373,3.23127997
2712,2024,2712,0.090938448,-0.416835468,0.426639905,3.230088496
2713,2024,2713,0.343503372,0.001196771,0.343505457,3.228897899
2714,2024,2714,0.08293148,0.048570099,0.096107673,3.22770818
2715,2024,2715,0.127787253,-0.198495082,0.236071768,3.226519337
2716,2024,2716,0.286217628,0.073851209,0.295591832,3.22533137
2717,2024,2717,-0.033423508,-0.199219257,0.202003573,3.224144277
2718,2024,2718,0.239632369,0.049241666,0.244639354,3.222958057
2719,2024,2719,0.039010368,0.296469899,0.299025433,3.221772711
2720,2024,2720,-0.094049929,0.293935623,0.308615521,3.220588235
2721,2024,2721,-0.147642897,0.225165429,0.269254333,3.219404631
2722,2024,2722,0.025140643,0.107933319,0.11082262,3.218221896
2723,2024,2723,-0.046796517,0.363715174,0.366713297,3.217040029
2724,2024,2724,0.057590625,0.069833084,0.090517069,3.215859031
2725,2024,2725,-0.086404491,0.311258651,0.323028921,3.214678899
2726,2024,2726,-0.31438521,0.138417579,0.343507622,3.213499633
2727,2024,2727,0.199225952,0.003759799,0.199261426,3.212321232
2728,2024,2728,0.051598978,0.164742034,0.172633694,3.211143695
2729,2024,2729,-0.095863497,0.430029203,0.440584754,3.209967021
2730,2024,2730,-0.342001317,-0.331708359,0.476440276,3.208791209
2731,2024,2731,0.407239413,-0.372396076,0.551835824,3.207616258
2732,2024,2732,-0.193240962,0.297702718,0.354921087,3.206442167
2733,2024,2733,-0.298755222,-0.215566495,0.368406836,3.205268935
2734,2024,2734,0.222002431,-0.242088137,0.328468789,3.204096562
2735,2024,2735,-0.033833967,0.157138128,0.160739319,3.202925046
2736,2024,2736,-0.281366697,-0.069076305,0.289721857,3.201754386
2737,2024,2737,0.218097895,-0.427041333,0.479511201,3.200584582
2738,2024,2738,0.1900913,0.015644698,0.190734,3.199415632
2739,2024,2739,-0.350416034,-0.133053834,0.374826252,3.198247536
2740,2024,2740,0.114759095,-0.221762021,0.249695903,3.197080292
2741,2024,2741,-0.032489015,0.00573997,0.032992171,3.1959139
2742,2024,2742,0.034691926,-0.465838584,0.467128586,3.194748359
2743,2024,2743,0.678249005,0.169119323,0.699015778,3.193583668
2744,2024,2744,-0.242815163,0.553834555,0.604724663,3.192419825
2745,2024,2745,-0.329982418,-0.540005804,0.632846478,3.191256831
2746,2024,2746,0.331918226,-0.032431173,0.33349886,3.190094683
2747,2024,2747,0.042355769,0.25414175,0.257647124,3.188933382
2748,2024,2748,-0.084853823,0.209313682,0.225859223,3.187772926
2749,2024,2749,-0.04434465,0.173808046,0.17937582,3.186613314
2750,2024,2750,-0.099576192,0.336876224,0.351284797,3.185454545
2751,2024,2751,-0.075997799,-0.061263663,0.097616095,3.184296619
2752,2024,2752,0.241090081,0.198895317,0.312544036,3.183139535
2753,2024,2753,-0.336648438,0.642032246,0.724939704,3.181983291
2754,2024,2754,-0.413229208,-0.221406981,0.468806388,3.180827887
2755,2024,2755,0.420753262,0.005907262,0.420794728,3.179673321
2756,2024,2756,-0.147928215,0.5447966,0.564522889,3.178519594
2757,2024,2757,-0.379452069,-0.111690462,0.395548521,3.177366703
2758,2024,2758,0.120057289,-0.209155221,0.241163138,3.176214648
2759,2024,2759,0.023927551,-0.023226606,0.033346708,3.175063429
2760,2024,2760,0.071108917,-0.024388199,0.075174878,3.173913043
2761,2024,2761,-0.171144481,0.015829403,0.171874964,3.172763491
2762,2024,2762,-0.015584375,-0.162553526,0.163298872,3.171614772
2763,2024,2763,-0.211555125,-0.215490205,0.301979468,3.170466884
2764,2024,2764,0.053960202,-0.312938119,0.317556246,3.169319826
2765,2024,2765,0.242464387,0.137536395,0.278756595,3.168173599
2766,2024,2766,-0.247037427,0.032968835,0.249227676,3.1670282
2767,2024,2767,-0.082646711,-0.286327921,0.298017042,3.165883628
2768,2024,2768,0.327477824,0.006894452,0.327550391,3.164739884
2769,2024,2769,-0.013733286,0.139132708,0.139808847,3.163596966
2770,2024,2770,-0.18409354,-0.199534563,0.271485678,3.162454874
2771,2024,2771,0.374153992,-0.286998777,0.471550112,3.161313605
2772,2024,2772,0.286316002,0.282684835,0.402352543,3.16017316
2773,2024,2773,-0.179162337,0.056794802,0.187948909,3.159033538
2774,2024,2774,0.011153284,-0.250615197,0.250863255,3.157894737
2775,2024,2775,0.218440419,-0.15654138,0.268740433,3.156756757
2776,2024,2776,0.112711377,-0.020626251,0.114583144,3.155619597
2777,2024,2777,0.084981673,-0.194272431,0.212046368,3.154483255
2778,2024,2778,0.089243816,-0.028022623,0.09353997,3.153347732
2779,2024,2779,-0.057667513,0.238801021,0.245665361,3.152213026
2780,2024,2780,-0.203318886,-0.24764616,0.320417212,3.151079137
2781,2024,2781,0.00543802,-0.233183022,0.233246423,3.149946063
2782,2024,2782,0.286046279,0.04645576,0.289794085,3.148813803
2783,2024,2783,0.030290518,0.310215028,0.311690358,3.147682357
2784,2024,2784,-0.523933554,-0.034790909,0.525087399,3.146551724
2785,2024,2785,-0.105291831,-0.183861529,0.211875981,3.145421903
2786,2024,2786,0.339124651,-0.226229371,0.40765826,3.144292893
2787,2024,2787,0.274604936,0.515634796,0.584197838,3.143164693
2788,2024,2788,-0.4299246,0.422675806,0.602901318,3.142037303
2789,2024,2789,-0.308501414,-0.376210524,0.486525931,3.140910721
2790,2024,2790,0.174159952,-0.102195366,0.201929645,3.139784946
2791,2024,2791,0.17961572,0.126281344,0.219564989,3.138659979
2792,2024,2792,-0.114558716,0.171718033,0.206423792,3.137535817
2793,2024,2793,-0.138881556,0.265460415,0.299595258,3.13641246
2794,2024,2794,-0.301104528,-0.195055894,0.358762788,3.135289907
2795,2024,2795,0.442298674,-0.530188443,0.690454852,3.134168157
2796,2024,2796,0.309151232,0.763803816,0.823996816,3.13304721
2797,2024,2797,-0.44824535,0.012235652,0.448412316,3.131927065
2798,2024,2798,0.022634298,-0.273002605,0.273939288,3.13080772
2799,2024,2799,0.142491347,-0.019529666,0.143823474,3.129689175
2800,2024,2800,0.132854861,0.087062246,0.158840325,3.128571429
2801,2024,2801,0.011632998,0.104242176,0.104889265,3.127454481
2802,2024,2802,0.125898537,-0.074878589,0.146482916,3.12633833
